instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_actual,hum_actual,windspeed_actual,day_temp_actual,day_hum_actual,day_windspeed_actual,day_cnt
5589,2011-08-25,3,0,8,18,0,4,1,2,0.72,0.7121,0.84,0.1343,31,377,408,25.839999999999996,84.0,8.9981,28.050846999999997,77.1667,14.125810999999999,3542
5590,2011-08-25,3,0,8,19,0,4,1,2,0.66,0.6061,0.78,0.3284,31,241,272,23.020000000000003,78.0,22.0028,28.050846999999997,77.1667,14.125810999999999,3542
5591,2011-08-25,3,0,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,33,192,225,22.080000000000002,78.0,23.9994,28.050846999999997,77.1667,14.125810999999999,3542
5592,2011-08-25,3,0,8,21,0,4,1,1,0.64,0.5909,0.78,0.2836,29,158,187,22.080000000000002,78.0,19.0012,28.050846999999997,77.1667,14.125810999999999,3542
5593,2011-08-25,3,0,8,22,0,4,1,1,0.62,0.5758,0.83,0.0,21,126,147,21.14,83.0,0.0,28.050846999999997,77.1667,14.125810999999999,3542
5594,2011-08-25,3,0,8,23,0,4,1,1,0.62,0.5758,0.83,0.0896,15,69,84,21.14,83.0,6.0032,28.050846999999997,77.1667,14.125810999999999,3542
5595,2011-08-26,3,0,8,0,0,5,1,1,0.62,0.5758,0.83,0.1343,9,42,51,21.14,83.0,8.9981,28.7,76.125,5.625487499999999,4661
5596,2011-08-26,3,0,8,1,0,5,1,1,0.62,0.5758,0.83,0.0,10,13,23,21.14,83.0,0.0,28.7,76.125,5.625487499999999,4661
5597,2011-08-26,3,0,8,2,0,5,1,1,0.62,0.5606,0.88,0.1343,4,16,20,21.14,88.0,8.9981,28.7,76.125,5.625487499999999,4661
5598,2011-08-26,3,0,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,3,8,11,20.2,88.0,7.0015,28.7,76.125,5.625487499999999,4661
5599,2011-08-26,3,0,8,4,0,5,1,1,0.62,0.5606,0.88,0.0,2,6,8,21.14,88.0,0.0,28.7,76.125,5.625487499999999,4661
5600,2011-08-26,3,0,8,5,0,5,1,2,0.62,0.5606,0.88,0.0,3,23,26,21.14,88.0,0.0,28.7,76.125,5.625487499999999,4661
5601,2011-08-26,3,0,8,6,0,5,1,1,0.62,0.5606,0.88,0.0,5,100,105,21.14,88.0,0.0,28.7,76.125,5.625487499999999,4661
5602,2011-08-26,3,0,8,7,0,5,1,1,0.64,0.5758,0.83,0.0,3,263,266,22.080000000000002,83.0,0.0,28.7,76.125,5.625487499999999,4661
5603,2011-08-26,3,0,8,8,0,5,1,1,0.66,0.6061,0.83,0.1045,17,387,404,23.020000000000003,83.0,7.0015,28.7,76.125,5.625487499999999,4661
5604,2011-08-26,3,0,8,9,0,5,1,1,0.7,0.6667,0.74,0.0,39,191,230,24.9,74.0,0.0,28.7,76.125,5.625487499999999,4661
5605,2011-08-26,3,0,8,10,0,5,1,1,0.74,0.697,0.66,0.0896,34,89,123,26.78,66.0,6.0032,28.7,76.125,5.625487499999999,4661
5606,2011-08-26,3,0,8,11,0,5,1,2,0.76,0.7121,0.62,0.0,63,151,214,27.72,62.0,0.0,28.7,76.125,5.625487499999999,4661
5607,2011-08-26,3,0,8,12,0,5,1,2,0.76,0.7273,0.66,0.1045,70,173,243,27.72,66.0,7.0015,28.7,76.125,5.625487499999999,4661
5608,2011-08-26,3,0,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,72,165,237,28.660000000000004,59.0,7.0015,28.7,76.125,5.625487499999999,4661
5609,2011-08-26,3,0,8,14,0,5,1,1,0.8,0.7727,0.59,0.0,55,164,219,29.6,59.0,0.0,28.7,76.125,5.625487499999999,4661
5610,2011-08-26,3,0,8,15,0,5,1,2,0.8,0.7727,0.59,0.194,53,196,249,29.6,59.0,12.998000000000001,28.7,76.125,5.625487499999999,4661
5611,2011-08-26,3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,50,293,343,28.660000000000004,62.0,7.0015,28.7,76.125,5.625487499999999,4661
5612,2011-08-26,3,0,8,17,0,5,1,1,0.74,0.7121,0.74,0.2537,56,433,489,26.78,74.0,16.997899999999998,28.7,76.125,5.625487499999999,4661
5613,2011-08-26,3,0,8,18,0,5,1,2,0.74,0.7121,0.74,0.1343,40,370,410,26.78,74.0,8.9981,28.7,76.125,5.625487499999999,4661
5614,2011-08-26,3,0,8,19,0,5,1,1,0.72,0.697,0.79,0.1045,55,235,290,25.839999999999996,79.0,7.0015,28.7,76.125,5.625487499999999,4661
5615,2011-08-26,3,0,8,20,0,5,1,1,0.72,0.697,0.79,0.0896,39,183,222,25.839999999999996,79.0,6.0032,28.7,76.125,5.625487499999999,4661
5616,2011-08-26,3,0,8,21,0,5,1,1,0.72,0.697,0.79,0.1642,38,152,190,25.839999999999996,79.0,11.0014,28.7,76.125,5.625487499999999,4661
5617,2011-08-26,3,0,8,22,0,5,1,1,0.72,0.697,0.79,0.1045,26,126,152,25.839999999999996,79.0,7.0015,28.7,76.125,5.625487499999999,4661
5618,2011-08-26,3,0,8,23,0,5,1,1,0.7,0.6667,0.84,0.0896,22,114,136,24.9,84.0,6.0032,28.7,76.125,5.625487499999999,4661
5619,2011-08-27,3,0,8,0,0,6,0,1,0.7,0.6667,0.84,0.1045,33,112,145,24.9,84.0,7.0015,27.880000000000003,85.0,25.166338999999997,1115
5620,2011-08-27,3,0,8,1,0,6,0,1,0.7,0.6667,0.84,0.1642,13,51,64,24.9,84.0,11.0014,27.880000000000003,85.0,25.166338999999997,1115
5621,2011-08-27,3,0,8,2,0,6,0,1,0.7,0.6667,0.84,0.194,18,59,77,24.9,84.0,12.998000000000001,27.880000000000003,85.0,25.166338999999997,1115
5622,2011-08-27,3,0,8,3,0,6,0,2,0.7,0.6667,0.84,0.2239,8,22,30,24.9,84.0,15.001299999999999,27.880000000000003,85.0,25.166338999999997,1115
5623,2011-08-27,3,0,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,1,3,4,24.9,84.0,15.001299999999999,27.880000000000003,85.0,25.166338999999997,1115
5624,2011-08-27,3,0,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12,24.9,84.0,19.999499999999998,27.880000000000003,85.0,25.166338999999997,1115
5625,2011-08-27,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18,24.9,84.0,19.999499999999998,27.880000000000003,85.0,25.166338999999997,1115
5626,2011-08-27,3,0,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,2,26,28,24.9,84.0,23.9994,27.880000000000003,85.0,25.166338999999997,1115
5627,2011-08-27,3,0,8,8,0,6,0,2,0.7,0.6667,0.84,0.2537,14,62,76,24.9,84.0,16.997899999999998,27.880000000000003,85.0,25.166338999999997,1115
5628,2011-08-27,3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,28,128,156,24.9,84.0,27.999299999999998,27.880000000000003,85.0,25.166338999999997,1115
5629,2011-08-27,3,0,8,10,0,6,0,2,0.7,0.6667,0.79,0.4627,51,154,205,24.9,79.0,31.0009,27.880000000000003,85.0,25.166338999999997,1115
5630,2011-08-27,3,0,8,11,0,6,0,3,0.66,0.5909,0.89,0.4179,15,73,88,23.020000000000003,89.0,27.999299999999998,27.880000000000003,85.0,25.166338999999997,1115
5631,2011-08-27,3,0,8,12,0,6,0,3,0.66,0.6061,0.83,0.4925,11,65,76,23.020000000000003,83.0,32.9975,27.880000000000003,85.0,25.166338999999997,1115
5632,2011-08-27,3,0,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,10,33,43,23.020000000000003,83.0,26.0027,27.880000000000003,85.0,25.166338999999997,1115
5633,2011-08-27,3,0,8,14,0,6,0,3,0.64,0.5758,0.89,0.5522,4,19,23,22.080000000000002,89.0,36.9974,27.880000000000003,85.0,25.166338999999997,1115
5634,2011-08-27,3,0,8,15,0,6,0,3,0.64,0.5758,0.89,0.5522,2,28,30,22.080000000000002,89.0,36.9974,27.880000000000003,85.0,25.166338999999997,1115
5635,2011-08-27,3,0,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,10,14,24,22.080000000000002,89.0,35.0008,27.880000000000003,85.0,25.166338999999997,1115
5636,2011-08-27,3,0,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358,2,14,16,22.080000000000002,89.0,55.998599999999996,27.880000000000003,85.0,25.166338999999997,1115
5637,2011-08-28,3,0,8,7,0,0,0,3,0.62,0.5758,0.83,0.3582,0,1,1,21.14,83.0,23.9994,28.989418999999998,56.1765,20.412153,4334
5638,2011-08-28,3,0,8,8,0,0,0,3,0.62,0.5758,0.83,0.4179,2,6,8,21.14,83.0,27.999299999999998,28.989418999999998,56.1765,20.412153,4334
5639,2011-08-28,3,0,8,9,0,0,0,1,0.66,0.6212,0.74,0.4179,7,46,53,23.020000000000003,74.0,27.999299999999998,28.989418999999998,56.1765,20.412153,4334
5640,2011-08-28,3,0,8,10,0,0,0,1,0.7,0.6515,0.61,0.6119,27,115,142,24.9,61.0,40.9973,28.989418999999998,56.1765,20.412153,4334
5641,2011-08-28,3,0,8,11,0,0,0,1,0.7,0.6515,0.58,0.3881,59,178,237,24.9,57.99999999999999,26.0027,28.989418999999998,56.1765,20.412153,4334
5642,2011-08-28,3,0,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881,88,218,306,26.78,51.0,26.0027,28.989418999999998,56.1765,20.412153,4334
5643,2011-08-28,3,0,8,13,0,0,0,1,0.76,0.6818,0.45,0.3582,129,302,431,27.72,45.0,23.9994,28.989418999999998,56.1765,20.412153,4334
5644,2011-08-28,3,0,8,14,0,0,0,1,0.78,0.697,0.43,0.4179,157,290,447,28.660000000000004,43.0,27.999299999999998,28.989418999999998,56.1765,20.412153,4334
5645,2011-08-28,3,0,8,15,0,0,0,1,0.78,0.697,0.43,0.3582,155,314,469,28.660000000000004,43.0,23.9994,28.989418999999998,56.1765,20.412153,4334
5646,2011-08-28,3,0,8,16,0,0,0,1,0.8,0.7121,0.36,0.3881,196,295,491,29.6,36.0,26.0027,28.989418999999998,56.1765,20.412153,4334
5647,2011-08-28,3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398,27.72,40.0,19.999499999999998,28.989418999999998,56.1765,20.412153,4334
5648,2011-08-28,3,0,8,18,0,0,0,1,0.74,0.6667,0.42,0.2239,145,257,402,26.78,42.0,15.001299999999999,28.989418999999998,56.1765,20.412153,4334
5649,2011-08-28,3,0,8,19,0,0,0,1,0.72,0.6667,0.48,0.1045,140,247,387,25.839999999999996,48.0,7.0015,28.989418999999998,56.1765,20.412153,4334
5650,2011-08-28,3,0,8,20,0,0,0,1,0.72,0.6515,0.45,0.1045,64,150,214,25.839999999999996,45.0,7.0015,28.989418999999998,56.1765,20.412153,4334
5651,2011-08-28,3,0,8,21,0,0,0,1,0.66,0.6212,0.61,0.1343,60,126,186,23.020000000000003,61.0,8.9981,28.989418999999998,56.1765,20.412153,4334
5652,2011-08-28,3,0,8,22,0,0,0,1,0.64,0.6061,0.69,0.1045,25,73,98,22.080000000000002,69.0,7.0015,28.989418999999998,56.1765,20.412153,4334
5653,2011-08-28,3,0,8,23,0,0,0,1,0.62,0.5909,0.73,0.1045,16,48,64,21.14,73.0,7.0015,28.989418999999998,56.1765,20.412153,4334
5654,2011-08-29,3,0,8,0,0,1,1,1,0.62,0.5909,0.73,0.1045,13,21,34,21.14,73.0,7.0015,26.103347,55.45830000000001,10.708275,4634
5655,2011-08-29,3,0,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,5,15,20,20.2,69.0,7.0015,26.103347,55.45830000000001,10.708275,4634
5656,2011-08-29,3,0,8,2,0,1,1,1,0.6,0.5909,0.69,0.194,8,5,13,20.2,69.0,12.998000000000001,26.103347,55.45830000000001,10.708275,4634
5657,2011-08-29,3,0,8,3,0,1,1,1,0.6,0.5909,0.69,0.1045,1,5,6,20.2,69.0,7.0015,26.103347,55.45830000000001,10.708275,4634
5658,2011-08-29,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,0,3,3,18.320000000000004,68.0,8.9981,26.103347,55.45830000000001,10.708275,4634
5659,2011-08-29,3,0,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,0,17,17,18.320000000000004,73.0,8.9981,26.103347,55.45830000000001,10.708275,4634
5660,2011-08-29,3,0,8,6,0,1,1,1,0.56,0.5303,0.73,0.1343,3,99,102,18.320000000000004,73.0,8.9981,26.103347,55.45830000000001,10.708275,4634
5661,2011-08-29,3,0,8,7,0,1,1,1,0.6,0.6061,0.6,0.2239,11,273,284,20.2,60.0,15.001299999999999,26.103347,55.45830000000001,10.708275,4634
5662,2011-08-29,3,0,8,8,0,1,1,1,0.62,0.6212,0.57,0.2537,20,384,404,21.14,56.99999999999999,16.997899999999998,26.103347,55.45830000000001,10.708275,4634
5663,2011-08-29,3,0,8,9,0,1,1,1,0.62,0.6212,0.53,0.2537,22,166,188,21.14,53.0,16.997899999999998,26.103347,55.45830000000001,10.708275,4634
5664,2011-08-29,3,0,8,10,0,1,1,1,0.66,0.6212,0.47,0.2239,42,73,115,23.020000000000003,47.0,15.001299999999999,26.103347,55.45830000000001,10.708275,4634
5665,2011-08-29,3,0,8,11,0,1,1,1,0.66,0.6212,0.47,0.1642,38,100,138,23.020000000000003,47.0,11.0014,26.103347,55.45830000000001,10.708275,4634
5666,2011-08-29,3,0,8,12,0,1,1,2,0.68,0.6364,0.44,0.1642,48,159,207,23.96,44.0,11.0014,26.103347,55.45830000000001,10.708275,4634
5667,2011-08-29,3,0,8,13,0,1,1,2,0.7,0.6364,0.39,0.0,48,170,218,24.9,39.0,0.0,26.103347,55.45830000000001,10.708275,4634
5668,2011-08-29,3,0,8,14,0,1,1,1,0.7,0.6364,0.42,0.0,55,127,182,24.9,42.0,0.0,26.103347,55.45830000000001,10.708275,4634
5669,2011-08-29,3,0,8,15,0,1,1,1,0.7,0.6364,0.42,0.1642,56,164,220,24.9,42.0,11.0014,26.103347,55.45830000000001,10.708275,4634
5670,2011-08-29,3,0,8,16,0,1,1,1,0.72,0.6515,0.42,0.1642,56,226,282,25.839999999999996,42.0,11.0014,26.103347,55.45830000000001,10.708275,4634
5671,2011-08-29,3,0,8,17,0,1,1,2,0.7,0.6364,0.47,0.2239,67,524,591,24.9,47.0,15.001299999999999,26.103347,55.45830000000001,10.708275,4634
5672,2011-08-29,3,0,8,18,0,1,1,1,0.66,0.6212,0.47,0.2537,60,487,547,23.020000000000003,47.0,16.997899999999998,26.103347,55.45830000000001,10.708275,4634
5673,2011-08-29,3,0,8,19,0,1,1,1,0.66,0.6212,0.47,0.2537,50,317,367,23.020000000000003,47.0,16.997899999999998,26.103347,55.45830000000001,10.708275,4634
5674,2011-08-29,3,0,8,20,0,1,1,1,0.64,0.6212,0.53,0.1642,50,227,277,22.080000000000002,53.0,11.0014,26.103347,55.45830000000001,10.708275,4634
5675,2011-08-29,3,0,8,21,0,1,1,1,0.64,0.6212,0.53,0.194,34,168,202,22.080000000000002,53.0,12.998000000000001,26.103347,55.45830000000001,10.708275,4634
5676,2011-08-29,3,0,8,22,0,1,1,1,0.62,0.6212,0.57,0.1343,23,119,142,21.14,56.99999999999999,8.9981,26.103347,55.45830000000001,10.708275,4634
5677,2011-08-29,3,0,8,23,0,1,1,1,0.6,0.6061,0.6,0.0896,19,56,75,20.2,60.0,6.0032,26.103347,55.45830000000001,10.708275,4634
5678,2011-08-30,3,0,8,0,0,2,1,1,0.56,0.5303,0.73,0.1343,10,17,27,18.320000000000004,73.0,8.9981,26.205847000000002,54.833299999999994,8.375536,5204
5679,2011-08-30,3,0,8,1,0,2,1,1,0.56,0.5303,0.68,0.1045,6,7,13,18.320000000000004,68.0,7.0015,26.205847000000002,54.833299999999994,8.375536,5204
5680,2011-08-30,3,0,8,2,0,2,1,1,0.54,0.5152,0.73,0.1045,2,8,10,17.380000000000003,73.0,7.0015,26.205847000000002,54.833299999999994,8.375536,5204
5681,2011-08-30,3,0,8,3,0,2,1,1,0.54,0.5152,0.73,0.194,2,2,4,17.380000000000003,73.0,12.998000000000001,26.205847000000002,54.833299999999994,8.375536,5204
5682,2011-08-30,3,0,8,4,0,2,1,1,0.52,0.5,0.77,0.1642,0,6,6,16.44,77.0,11.0014,26.205847000000002,54.833299999999994,8.375536,5204
5683,2011-08-30,3,0,8,5,0,2,1,1,0.52,0.5,0.77,0.0896,1,27,28,16.44,77.0,6.0032,26.205847000000002,54.833299999999994,8.375536,5204
5684,2011-08-30,3,0,8,6,0,2,1,1,0.54,0.5152,0.73,0.1045,4,115,119,17.380000000000003,73.0,7.0015,26.205847000000002,54.833299999999994,8.375536,5204
5685,2011-08-30,3,0,8,7,0,2,1,1,0.56,0.5303,0.68,0.1343,19,338,357,18.320000000000004,68.0,8.9981,26.205847000000002,54.833299999999994,8.375536,5204
5686,2011-08-30,3,0,8,8,0,2,1,1,0.62,0.6212,0.57,0.1343,34,459,493,21.14,56.99999999999999,8.9981,26.205847000000002,54.833299999999994,8.375536,5204
5687,2011-08-30,3,0,8,9,0,2,1,1,0.66,0.6212,0.5,0.2239,38,180,218,23.020000000000003,50.0,15.001299999999999,26.205847000000002,54.833299999999994,8.375536,5204
5688,2011-08-30,3,0,8,10,0,2,1,1,0.7,0.6364,0.39,0.2239,28,109,137,24.9,39.0,15.001299999999999,26.205847000000002,54.833299999999994,8.375536,5204
5689,2011-08-30,3,0,8,11,0,2,1,1,0.72,0.6515,0.37,0.194,60,115,175,25.839999999999996,37.0,12.998000000000001,26.205847000000002,54.833299999999994,8.375536,5204
5690,2011-08-30,3,0,8,12,0,2,1,1,0.72,0.6515,0.37,0.0,65,172,237,25.839999999999996,37.0,0.0,26.205847000000002,54.833299999999994,8.375536,5204
5691,2011-08-30,3,0,8,13,0,2,1,1,0.74,0.6515,0.35,0.1045,59,170,229,26.78,35.0,7.0015,26.205847000000002,54.833299999999994,8.375536,5204
5692,2011-08-30,3,0,8,14,0,2,1,1,0.74,0.6515,0.33,0.1642,58,151,209,26.78,33.0,11.0014,26.205847000000002,54.833299999999994,8.375536,5204
5693,2011-08-30,3,0,8,15,0,2,1,1,0.74,0.6515,0.35,0.2239,34,162,196,26.78,35.0,15.001299999999999,26.205847000000002,54.833299999999994,8.375536,5204
5694,2011-08-30,3,0,8,16,0,2,1,1,0.74,0.6515,0.37,0.1642,42,295,337,26.78,37.0,11.0014,26.205847000000002,54.833299999999994,8.375536,5204
5695,2011-08-30,3,0,8,17,0,2,1,1,0.72,0.6515,0.42,0.194,62,549,611,25.839999999999996,42.0,12.998000000000001,26.205847000000002,54.833299999999994,8.375536,5204
5696,2011-08-30,3,0,8,18,0,2,1,1,0.7,0.6364,0.45,0.1642,60,516,576,24.9,45.0,11.0014,26.205847000000002,54.833299999999994,8.375536,5204
5697,2011-08-30,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.0896,68,397,465,23.020000000000003,50.0,6.0032,26.205847000000002,54.833299999999994,8.375536,5204
5698,2011-08-30,3,0,8,20,0,2,1,1,0.66,0.6212,0.5,0.0,39,259,298,23.020000000000003,50.0,0.0,26.205847000000002,54.833299999999994,8.375536,5204
5699,2011-08-30,3,0,8,21,0,2,1,1,0.64,0.6061,0.65,0.0896,43,180,223,22.080000000000002,65.0,6.0032,26.205847000000002,54.833299999999994,8.375536,5204
5700,2011-08-30,3,0,8,22,0,2,1,1,0.62,0.6061,0.61,0.0,22,121,143,21.14,61.0,0.0,26.205847000000002,54.833299999999994,8.375536,5204
5701,2011-08-30,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.0,19,74,93,21.14,61.0,0.0,26.205847000000002,54.833299999999994,8.375536,5204
5702,2011-08-31,3,0,8,0,0,3,1,1,0.6,0.5909,0.69,0.0,8,24,32,20.2,69.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5703,2011-08-31,3,0,8,1,0,3,1,1,0.6,0.5909,0.69,0.0,2,13,15,20.2,69.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5704,2011-08-31,3,0,8,2,0,3,1,1,0.56,0.5303,0.73,0.0,1,5,6,18.320000000000004,73.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5705,2011-08-31,3,0,8,3,0,3,1,1,0.56,0.5303,0.78,0.0,2,4,6,18.320000000000004,78.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5706,2011-08-31,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.0,0,5,5,18.320000000000004,73.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5707,2011-08-31,3,0,8,5,0,3,1,1,0.54,0.5152,0.83,0.0896,2,25,27,17.380000000000003,83.0,6.0032,26.923347,59.791700000000006,5.5833311,5058
5708,2011-08-31,3,0,8,6,0,3,1,1,0.54,0.5152,0.77,0.0,4,107,111,17.380000000000003,77.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5709,2011-08-31,3,0,8,7,0,3,1,1,0.6,0.5758,0.78,0.0,12,316,328,20.2,78.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5710,2011-08-31,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.0,27,440,467,21.14,69.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5711,2011-08-31,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.0896,27,217,244,22.080000000000002,69.0,6.0032,26.923347,59.791700000000006,5.5833311,5058
5712,2011-08-31,3,0,8,10,0,3,1,1,0.7,0.6364,0.45,0.1045,33,105,138,24.9,45.0,7.0015,26.923347,59.791700000000006,5.5833311,5058
5713,2011-08-31,3,0,8,11,0,3,1,1,0.72,0.6515,0.42,0.1343,28,143,171,25.839999999999996,42.0,8.9981,26.923347,59.791700000000006,5.5833311,5058
5714,2011-08-31,3,0,8,12,0,3,1,1,0.74,0.6667,0.43,0.1343,68,192,260,26.78,43.0,8.9981,26.923347,59.791700000000006,5.5833311,5058
5715,2011-08-31,3,0,8,13,0,3,1,1,0.74,0.6515,0.37,0.1045,39,182,221,26.78,37.0,7.0015,26.923347,59.791700000000006,5.5833311,5058
5716,2011-08-31,3,0,8,14,0,3,1,1,0.74,0.6515,0.4,0.1343,48,148,196,26.78,40.0,8.9981,26.923347,59.791700000000006,5.5833311,5058
5717,2011-08-31,3,0,8,15,0,3,1,1,0.74,0.6515,0.4,0.1343,34,138,172,26.78,40.0,8.9981,26.923347,59.791700000000006,5.5833311,5058
5718,2011-08-31,3,0,8,16,0,3,1,1,0.74,0.6667,0.42,0.1343,46,263,309,26.78,42.0,8.9981,26.923347,59.791700000000006,5.5833311,5058
5719,2011-08-31,3,0,8,17,0,3,1,1,0.72,0.6515,0.45,0.1343,83,525,608,25.839999999999996,45.0,8.9981,26.923347,59.791700000000006,5.5833311,5058
5720,2011-08-31,3,0,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,70,495,565,24.9,51.0,15.001299999999999,26.923347,59.791700000000006,5.5833311,5058
5721,2011-08-31,3,0,8,19,0,3,1,1,0.84,0.7727,0.47,0.2537,53,393,446,31.479999999999997,47.0,16.997899999999998,26.923347,59.791700000000006,5.5833311,5058
5722,2011-08-31,3,0,8,20,0,3,1,1,0.66,0.6212,0.57,0.1343,30,259,289,23.020000000000003,56.99999999999999,8.9981,26.923347,59.791700000000006,5.5833311,5058
5723,2011-08-31,3,0,8,21,0,3,1,1,0.66,0.6212,0.61,0.0896,27,174,201,23.020000000000003,61.0,6.0032,26.923347,59.791700000000006,5.5833311,5058
5724,2011-08-31,3,0,8,22,0,3,1,1,0.64,0.6061,0.69,0.0,20,137,157,22.080000000000002,69.0,0.0,26.923347,59.791700000000006,5.5833311,5058
5725,2011-08-31,3,0,8,23,0,3,1,1,0.6,0.5758,0.78,0.1045,24,60,84,20.2,78.0,7.0015,26.923347,59.791700000000006,5.5833311,5058
5726,2011-09-01,3,0,9,0,0,4,1,1,0.6,0.5758,0.78,0.1045,18,33,51,20.2,78.0,7.0015,26.855,63.916700000000006,9.500332,5115
5727,2011-09-01,3,0,9,1,0,4,1,1,0.6,0.5909,0.73,0.0896,7,14,21,20.2,73.0,6.0032,26.855,63.916700000000006,9.500332,5115
5728,2011-09-01,3,0,9,2,0,4,1,1,0.58,0.5455,0.78,0.0896,14,11,25,19.259999999999998,78.0,6.0032,26.855,63.916700000000006,9.500332,5115
5729,2011-09-01,3,0,9,3,0,4,1,1,0.58,0.5455,0.78,0.0896,7,7,14,19.259999999999998,78.0,6.0032,26.855,63.916700000000006,9.500332,5115
5730,2011-09-01,3,0,9,4,0,4,1,1,0.56,0.5303,0.83,0.0896,0,7,7,18.320000000000004,83.0,6.0032,26.855,63.916700000000006,9.500332,5115
5731,2011-09-01,3,0,9,5,0,4,1,1,0.56,0.5303,0.73,0.0896,1,22,23,18.320000000000004,73.0,6.0032,26.855,63.916700000000006,9.500332,5115
5732,2011-09-01,3,0,9,6,0,4,1,1,0.6,0.5758,0.78,0.0,2,103,105,20.2,78.0,0.0,26.855,63.916700000000006,9.500332,5115
5733,2011-09-01,3,0,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,7,335,342,20.2,78.0,0.0,26.855,63.916700000000006,9.500332,5115
5734,2011-09-01,3,0,9,8,0,4,1,1,0.62,0.5909,0.73,0.1343,31,467,498,21.14,73.0,8.9981,26.855,63.916700000000006,9.500332,5115
5735,2011-09-01,3,0,9,9,0,4,1,1,0.64,0.6061,0.69,0.1045,29,178,207,22.080000000000002,69.0,7.0015,26.855,63.916700000000006,9.500332,5115
5736,2011-09-01,3,0,9,10,0,4,1,1,0.68,0.6364,0.61,0.1343,46,92,138,23.96,61.0,8.9981,26.855,63.916700000000006,9.500332,5115
5737,2011-09-01,3,0,9,11,0,4,1,1,0.72,0.6667,0.51,0.1343,51,141,192,25.839999999999996,51.0,8.9981,26.855,63.916700000000006,9.500332,5115
5738,2011-09-01,3,0,9,12,0,4,1,2,0.72,0.6667,0.51,0.1343,64,165,229,25.839999999999996,51.0,8.9981,26.855,63.916700000000006,9.500332,5115
5739,2011-09-01,3,0,9,13,0,4,1,2,0.72,0.6667,0.48,0.0896,50,169,219,25.839999999999996,48.0,6.0032,26.855,63.916700000000006,9.500332,5115
5740,2011-09-01,3,0,9,14,0,4,1,3,0.72,0.6667,0.54,0.2537,54,144,198,25.839999999999996,54.0,16.997899999999998,26.855,63.916700000000006,9.500332,5115
5741,2011-09-01,3,0,9,15,0,4,1,1,0.72,0.6667,0.51,0.1343,39,135,174,25.839999999999996,51.0,8.9981,26.855,63.916700000000006,9.500332,5115
5742,2011-09-01,3,0,9,16,0,4,1,1,0.74,0.6667,0.51,0.194,55,253,308,26.78,51.0,12.998000000000001,26.855,63.916700000000006,9.500332,5115
5743,2011-09-01,3,0,9,17,0,4,1,1,0.72,0.6667,0.54,0.2537,61,567,628,25.839999999999996,54.0,16.997899999999998,26.855,63.916700000000006,9.500332,5115
5744,2011-09-01,3,0,9,18,0,4,1,1,0.72,0.6667,0.54,0.2239,69,462,531,25.839999999999996,54.0,15.001299999999999,26.855,63.916700000000006,9.500332,5115
5745,2011-09-01,3,0,9,19,0,4,1,1,0.7,0.6515,0.58,0.1642,79,364,443,24.9,57.99999999999999,11.0014,26.855,63.916700000000006,9.500332,5115
5746,2011-09-01,3,0,9,20,0,4,1,1,0.66,0.6212,0.61,0.2239,33,247,280,23.020000000000003,61.0,15.001299999999999,26.855,63.916700000000006,9.500332,5115
5747,2011-09-01,3,0,9,21,0,4,1,2,0.66,0.6212,0.57,0.194,17,160,177,23.020000000000003,56.99999999999999,12.998000000000001,26.855,63.916700000000006,9.500332,5115
